,State_name,Species_id,Species_name,Year,Week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
687,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,38,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
688,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
689,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
690,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,41,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
691,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,42,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
692,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,43,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
693,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,44,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
694,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,45,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
695,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,46,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
696,Kerala,1184.0,Coconut palm-Cocos nucifera,2020,47,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
697,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
698,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
699,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,2,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
700,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,3,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
701,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
702,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
703,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,6,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
704,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,7,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
705,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,8,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
706,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,9,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
707,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,10,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
708,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,11,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
709,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,12,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
710,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,13,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
711,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,14,1.0,2.0,2.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
712,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,15,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
713,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,16,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
714,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,17,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
715,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,18,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
716,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,19,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
717,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
718,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,21,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
719,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
720,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,23,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
721,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,24,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
722,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
723,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
724,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
725,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
726,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,29,1.0,2.0,0.0,1.5,1.0,-2.0,-2.0,1.0,1.0,-2.0
727,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
728,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
729,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,32,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
730,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
731,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
732,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,41,1.5,1.5,1.0,0.5,0.5,-2.0,-2.0,1.0,0.5,-2.0
733,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,42,2.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
734,Kerala,1184.0,Coconut palm-Cocos nucifera,2021,43,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
735,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
736,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
737,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,2,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
738,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,3,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
739,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
740,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
741,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,6,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
742,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,7,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
743,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,8,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
744,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,9,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
745,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,10,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
746,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,11,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
747,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,12,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
748,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,13,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
749,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,14,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,2.0,-2.0
750,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,15,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
751,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,16,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0
752,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,17,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
753,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,18,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0
754,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,19,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
755,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
756,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,21,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
757,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
758,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,23,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
759,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,24,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
760,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
761,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
762,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
763,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
764,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
765,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
766,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
767,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,32,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
768,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
769,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,34,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
770,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,35,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
771,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,36,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
772,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,37,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
773,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,38,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
774,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
775,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
776,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,41,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
777,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,42,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
778,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,43,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
779,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,44,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
780,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,45,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
781,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,46,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
782,Kerala,1184.0,Coconut palm-Cocos nucifera,2022,47,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
783,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,0,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
784,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,1,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
785,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,2,1.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
786,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,3,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
787,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,4,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
788,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
789,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,6,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
790,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,7,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
791,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,8,2.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
792,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,9,2.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
793,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,10,2.0,2.0,1.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
794,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,11,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
795,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,12,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
796,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,13,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0
797,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,14,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,2.0,-2.0
798,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,15,1.0,2.0,1.0,2.0,1.0,-2.0,-2.0,1.0,2.0,-2.0
799,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,16,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,2.0,-2.0
800,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,17,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
801,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,18,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
802,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,19,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,2.0,-2.0
803,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,20,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
804,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,21,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
805,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,22,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
806,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,23,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
807,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,24,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
808,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,25,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
809,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,26,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
810,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,27,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
811,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
812,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
813,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,30,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
814,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,31,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
815,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,32,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
816,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,2.0,-2.0
817,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,34,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
818,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,35,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
819,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,36,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
820,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,37,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,2.0,-2.0
821,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,38,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
822,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,39,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
823,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,40,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,0.0,-2.0
824,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,41,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,2.0,-2.0
825,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,42,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0
826,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,43,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
827,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,44,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
828,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,45,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
829,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,46,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,2.0,-2.0
830,Kerala,1184.0,Coconut palm-Cocos nucifera,2023,47,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
831,Kerala,1081.0,Tamarind-Tamarindus indica,2018,0,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,1.0,-2.0
832,Kerala,1081.0,Tamarind-Tamarindus indica,2018,1,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0
833,Kerala,1081.0,Tamarind-Tamarindus indica,2018,2,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,2.0,-2.0
834,Kerala,1081.0,Tamarind-Tamarindus indica,2018,3,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0
835,Kerala,1081.0,Tamarind-Tamarindus indica,2018,4,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0
836,Kerala,1081.0,Tamarind-Tamarindus indica,2018,5,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
837,Kerala,1081.0,Tamarind-Tamarindus indica,2018,6,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,1.0,0.5,-2.0
838,Kerala,1081.0,Tamarind-Tamarindus indica,2018,7,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0
839,Kerala,1081.0,Tamarind-Tamarindus indica,2018,8,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.5,-2.0
840,Kerala,1081.0,Tamarind-Tamarindus indica,2018,9,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0
841,Kerala,1081.0,Tamarind-Tamarindus indica,2018,10,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0
842,Kerala,1081.0,Tamarind-Tamarindus indica,2018,11,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0
843,Kerala,1081.0,Tamarind-Tamarindus indica,2018,12,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0
844,Kerala,1081.0,Tamarind-Tamarindus indica,2018,13,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
845,Kerala,1081.0,Tamarind-Tamarindus indica,2018,14,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0
846,Kerala,1081.0,Tamarind-Tamarindus indica,2018,15,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
847,Kerala,1081.0,Tamarind-Tamarindus indica,2018,16,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
848,Kerala,1081.0,Tamarind-Tamarindus indica,2018,17,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
849,Kerala,1081.0,Tamarind-Tamarindus indica,2018,18,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
850,Kerala,1081.0,Tamarind-Tamarindus indica,2018,19,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
851,Kerala,1081.0,Tamarind-Tamarindus indica,2018,20,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
852,Kerala,1081.0,Tamarind-Tamarindus indica,2018,21,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
853,Kerala,1081.0,Tamarind-Tamarindus indica,2018,22,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
854,Kerala,1081.0,Tamarind-Tamarindus indica,2018,23,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0
855,Kerala,1081.0,Tamarind-Tamarindus indica,2018,24,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
856,Kerala,1081.0,Tamarind-Tamarindus indica,2018,25,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
857,Kerala,1081.0,Tamarind-Tamarindus indica,2018,26,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
858,Kerala,1081.0,Tamarind-Tamarindus indica,2018,27,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
859,Kerala,1081.0,Tamarind-Tamarindus indica,2018,28,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0
860,Kerala,1081.0,Tamarind-Tamarindus indica,2018,29,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0
861,Kerala,1081.0,Tamarind-Tamarindus indica,2018,30,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0
862,Kerala,1081.0,Tamarind-Tamarindus indica,2018,31,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0
863,Kerala,1081.0,Tamarind-Tamarindus indica,2018,32,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0
864,Kerala,1081.0,Tamarind-Tamarindus indica,2018,33,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
865,Kerala,1081.0,Tamarind-Tamarindus indica,2018,34,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0
866,Kerala,1081.0,Tamarind-Tamarindus indica,2018,35,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
867,Kerala,1081.0,Tamarind-Tamarindus indica,2018,36,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
868,Kerala,1081.0,Tamarind-Tamarindus indica,2018,37,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0
869,Kerala,1081.0,Tamarind-Tamarindus indica,2018,38,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0
